온실가스배출량,성별,나이,OTT이용여부,OTT서비스1순위,OTT서비스2순위,OTT서비스3순위,OTT컨텐츠1순위,OTT컨텐츠2순위,OTT컨텐츠3순위,OTT매체1순위,OTT매체2순위,OTT매체3순위,이용빈도,1회이용시간,OTT서비스결제유형,최근3개월유료결제이용여부,스마트폰데이터무제한요금제가입여부,타블렛PC보유여부
0.02534574,2,47,1,10, , ,6,3, ,1,3, ,1,20,1,2,1,2
0.007603722,1,53,1,10, , ,6, , ,1,3, ,1,6,1,2,1,2
0.031682175,2,19,1,10, , ,6,7, ,1,3,4,1,25,1,2,1,2
0.07603722,2,18,1,10,8, ,6,8,7,1,2,4,1,60,1,2,1,2
0.02534574,1,40,1,10,7, ,6,3, ,1,3, ,1,20,1,2,2,2
0.002534574,1,43,1,10, , ,1, , ,1, , ,1,2,1,2,2,2
0.002534574,1,15,1,10,9, ,1, , ,1, , ,1,2,1,2,2,2
0.07603722,1,23,1,10, , ,6,1, ,1, , ,1,60,1,2,2,2
0.07603722,1,51,1,10, , ,6,1, ,1, , ,1,60,1,2,2,1
0.07603722,2,51,1,10,8, ,6,5, ,1, , ,6,60,1,1,2,2
0.05069148,2,22,1,10,1,8,1,6,4,1,4,3,1,40,1,2,2,2
0.22811166,1,19,1,8,3,10,1,4,7,1,4,2,4,180,1,2,2,1
0.03801861,1,68,1,10, , ,3,1, ,1, , ,1,30,1,2,2,2
0.03801861,1,40,1,10, , ,3,4, ,1, , ,1,30,1,2,2,1
0.03801861,2,39,1,11, , ,4,3,1,1, , ,1,30,1,2,2,1
0.07603722,1,62,1,2,7,10,1,4,3,1, , ,4,60,1,1,2,2
0.60829776,2,57,1,10, , ,3,7, ,5,1, ,7,120,1,1,1,2
0.031682175,1,54,1,10,6,2,1,7,3,1,3, ,6,25,1,2,2,2
0.019009305,2,48,1,10,6,2,1,6,7,1, , ,6,15,1,2,2,2
0.019009305,2,13,1,10,9,6,6,7,1,1, , ,5,15,1,2,2,2
0.019009305,2,10,1,10,6,2,6,7,1,1, , ,5,15,1,2,2,2
0.19009305,1,47,1,10,8,3,3,5,1,1,5,4,4,150,1,1,1,2
0.07603722,2,46,1,10, , ,6,1, ,1, , ,1,60,1,2,2,2
0.07603722,1,40,1,10,8, ,1,3,6,1, , ,2,60,1,2,1,2
0.15207444,2,44,1,10, , ,6,1,5,1, , ,1,120,1,2,1,2
0.15207444,1,46,1,10,8, ,6,1, ,1, , ,2,120,1,2,1,2
0.03801861,2,32,1,10,2,6,1,4,3,1,2, ,5,30,1,2,2,1
0.07603722,1,54,1,10, , ,6,1, ,1, , ,1,60,1,2,1,2
0.19009305,2,54,1,8,10,9,3,1,7,1,5,3,4,150,1,1,1,2
0.19009305,1,46,1,10,8,3,3,4,1,1,5,3,5,150,1,1,1,2
0.22811166,2,46,1,10,5,8,3,4,7,1,5,3,4,180,1,2,1,2
0.19009305,1,48,1,10,3,9,3,7,1,1,5,3,5,150,1,1,1,2
0.15207444,2,48,1,10,8,9,3,1,7,1,5,3,2,120,1,1,1,2
0.10138296,1,51,1,2,10, ,1,3,6,1, , ,1,80,1,2,1,2
0.031682175,2,60,1,10, , ,6,7, ,1, , ,5,25,1,2,1,2
0.03801861,1,66,1,10, , ,6,7, ,1, , ,2,30,1,2,2,2
0.07603722,1,37,1,8,10,1,2,4,1,1,2, ,5,60,1,2,1,1
0.03801861,2,31,1,10, , ,1, , ,1, , ,2,30,1,2,1,2
0.05069148,1,59,1,10, , ,6,1, ,1,4, ,4,40,1,2,1,2
0.01267287,2,59,1,10,9, ,6,7, ,1, , ,1,10,1,2,2,2
0.22811166,2,25,1,8,12,10,2,4,6,1,4,3,5,180,3,1,2,2
0.02534574,2,65,1,10, , ,6, , ,1, , ,2,20,1,2,2,2
0.07603722,2,60,1,10,9, ,3,4,7,1, , ,2,60,1,2,2,2
0.02534574,1,63,1,10, , ,6,7, ,1, , ,5,20,1,2,2,2
0.20276592,2,32,1,8,10,1,4,5,1,2,4,1,2,60,1,2,1,2
0.03801861,2,31,1,10,8,1,1,2,4,1,4,2,1,30,3,1,1,1
0.02534574,1,62,1,6,10,4,1,4,2,1,3, ,5,20,1,2,2,1
0.019009305,2,67,1,10,6, ,1,7, ,1, , ,6,15,1,2,2,1
0.031682175,2,32,1,10,9,3,1,2,6,1,2,3,5,25,1,2,2,1
0.031682175,2,28,1,10,9,7,7,6,1,1,2,3,5,25,1,2,2,1
0.03801861,1,50,1,10, , ,6, , ,1, , ,5,30,1,2,1,2
0.07603722,2,46,1,10,2, ,6,1, ,1, , ,4,60,1,2,1,2
0.07603722,1,47,1,10,8, ,6,1,4,1,5, ,5,60,1,2,1,2
0.03801861,1,48,1,10, , ,1,6,3,1, , ,4,30,1,2,2,2
0.019009305,1,52,1,10, , ,6,1, ,1, , ,3,15,1,2,1,2
0.03801861,2,51,1,10, , ,1, , ,1, , ,5,30,1,2,1,2
0.02534574,1,49,1,10, , ,6, , ,1, , ,1,20,1,2,1,2
0.07603722,2,44,1,2, , ,1, , ,1, , ,1,60,3,1,1,2
0.11405583,1,41,1,10, , ,1,7, ,1,4, ,2,90,1,2,2,1
0.11405583,2,42,1,10,6, ,1,4,7,1,4, ,2,90,1,2,2,2
0.15207444,2,63,1,10,6, ,1, , ,1,3,4,5,120,1,2,2,2
0.22811166,2,36,1,10,8,1,1,5,4,1,2,4,1,180,1,1,2,1
0.19009305,1,45,1,10,1,8,1,3,4,1,4,5,1,150,1,2,1,2
0.22811166,2,45,1,1,10, ,1,7,4,1,4, ,1,180,1,2,1,1
0.095046525,1,62,1,10, , ,8, , ,1,3, ,4,75,1,2,2,2
0.16474731,2,58,1,10, , ,1,4,7,1,3, ,2,130,1,2,2,1
0.03801861,2,31,1,10, , ,1,6,3,1, , ,2,30,1,2,1,2
0.07603722,1,27,1,10,8, ,1,4,6,1, , ,1,60,1,2,1,2
0.22811166,2,36,1,8,10,12,2,5,6,1,3, ,5,180,3,1,2,2
0.07603722,1,33,1,10,12,8,2,5,6,1,4, ,4,60,3,1,1,2
0.15207444,1,40,1,8,1,10,2,4,5,1,2, ,5,120,1,2,1,2
0.03801861,2,40,1,10,8,12,1,2,4,1, , ,5,30,1,2,1,2
0.03801861,1,46,1,10,8,9,6,2,4,1,4, ,5,30,1,2,2,2
0.03801861,1,54,1,3,10,6,1,4,3,1, , ,6,30,1,1,2,1
0.02534574,2,54,1,3,10, ,1,3,7,1, , ,6,20,1,2,2,1
0.05069148,2,24,1,2,10,9,1,2,3,1,2, ,5,40,1,2,2,1
0.05069148,1,21,1,2,10,9,7,3,2,1,2, ,5,40,1,2,2,1
0.15207444,2,42,1,10, , ,1,3,6,1, , ,1,120,1,2,2,2
0.07603722,1,67,1,10, , ,6, , ,1, , ,5,60,1,2,1,2
0.03801861,2,61,1,10, , ,6,7, ,1, , ,2,30,1,2,2,2
0.03801861,2,38,1,10,8, ,5,6,7,1,4, ,5,30,1,1,1,2
0.11405583,2,58,1,10, , ,1,7, ,1,3, ,2,90,1,2,2,2
0.05069148,1,44,1,10, , ,1,6,5,1, , ,3,40,1,2,2,2
0.03801861,2,46,1,10, , ,1,6,3,1, , ,3,30,1,2,2,2
0.095046525,2,66,1,10, , ,1,7,4,1,3, ,3,75,1,2,2,2
0.03801861,1,53,1,10, , ,6,1, ,1, , ,1,30,1,2,2,2
0.03801861,2,53,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.05069148,2,20,1,3,6,9,6,3,1,1, , ,6,40,1,2,2,2
0.07603722,1,18,1,4,10,8,1,4,6,1,3, ,5,60,1,2,1,2
0.17742018,1,68,1,1,10, ,1,3,4,1,4,5,4,140,1,2,2,2
0.45622332,1,38,1,10,8,6,6,1,3,1,4,5,2,360,1,1,1,2
0.07603722,1,31,1,8,10,2,1,3,6,1, , ,1,60,1,2,1,2
1.06452108,1,60,1,1,6,10,3,1,4,5,1,4,1,210,1,2,2,2
0.7603722,2,60,1,1,6,10,1,3,4,5,1,4,1,150,1,2,2,2
0.45622332,1,30,1,10,1,6,6,1,3,1,2,3,1,360,1,2,2,1
0.006336435,1,67,1,10, , ,6, , ,1, , ,3,5,1,2,1,2
0.02534574,1,47,1,10, , ,1,6,7,1, , ,6,20,1,2,2,2
0.02534574,2,45,1,10, , ,1,6,7,1, , ,6,20,1,2,2,2
0.02534574,1,16,1,10,3, ,6,7,1,1, , ,6,20,1,2,2,2
0.02534574,1,13,1,10, , ,6,7, ,1, , ,6,20,1,2,2,2
0.019009305,1,54,1,10, , ,6,7, ,1, , ,6,15,1,2,2,2
0.019009305,2,51,1,10, , ,6,7, ,1, , ,5,15,1,2,2,2
0.03801861,2,27,1,10,8, ,4,7, ,1,5, ,5,30,1,2,2,2
0.45622332,1,23,1,8, , ,4, , ,5, , ,5,90,1,2,2,2
0.019009305,1,56,1,10, , ,6,7, ,1, , ,6,15,1,2,2,2
0.019009305,2,55,1,10, , ,6,7, ,1, , ,6,15,1,2,2,2
0.01267287,2,60,1,10, , ,5,6,7,1, , ,6,10,1,2,2,2
0.03801861,1,34,1,10,8, ,1,5,6,1,5, ,5,30,1,2,2,2
0.019009305,1,39,1,10, , ,5,6,7,1, , ,5,15,1,2,2,2
0.019009305,2,38,1,10, , ,5,6,7,1, , ,5,15,1,2,2,2
0.01267287,1,50,1,10, , ,5,6,7,1, , ,6,10,1,2,2,2
0.01267287,2,49,1,10, , ,6,7, ,1, , ,6,10,1,2,2,2
0.01267287,2,61,1,10, , ,6, , ,1, , ,6,10,1,2,2,2
0.02534574,1,69,1,10, , ,1,6,7,1, , ,5,20,1,2,2,2
0.02534574,2,64,1,10, , ,1,6,7,1, , ,5,20,1,2,2,2
0.03801861,2,41,1,10,9, ,1,6,7,1, , ,2,30,1,2,2,2
0.03801861,1,38,1,10,9, ,1,6,7,1, , ,2,30,1,2,2,2
0.02534574,1,64,1,10,9, ,1,3,6,1, , ,4,20,1,2,2,2
0.02534574,2,62,1,10,9, ,1,3,6,1, , ,4,20,1,2,2,2
0.03801861,1,41,1,10,9, ,1,2,3,1, , ,4,30,1,2,2,2
0.03801861,2,40,1,10,9, ,1,2,3,1, , ,4,30,1,2,2,2
0.03801861,2,36,1,10,9, ,1,2,3,1, , ,4,30,1,2,2,1
0.03801861,2,33,1,10,9, ,1,2,4,1, , ,4,30,1,2,2,1
0.006336435,1,78,1,4,10, ,1,6, ,1, , ,1,5,1,2,2,2
0.02534574,1,48,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.019009305,2,53,1,10, , ,1, , ,1, , ,1,15,1,2,2,2
0.03801861,1,20,1,10, , ,1,7, ,1, , ,1,30,1,2,2,2
0.02534574,1,55,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,2,51,1,10, , ,7, , ,1, , ,1,20,1,2,2,2
0.03801861,1,26,1,10, , ,7, , ,1, , ,1,30,1,2,2,2
0.02534574,2,25,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.03801861,1,57,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.01267287,2,53,1,10, , ,1, , ,1, , ,1,10,1,2,2,2
0.03801861,2,26,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.03801861,2,24,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.019009305,1,56,1,10, , ,6, , ,1, , ,5,15,1,2,2,2
0.03801861,2,53,1,10, , ,7, , ,1, , ,1,30,1,2,2,2
0.03801861,1,25,1,10, , ,1, , ,1, , ,1,30,1,2,1,2
0.03801861,1,23,1,10, , ,1,7, ,1, , ,1,30,1,2,1,2
0.02534574,1,52,1,10, , ,1, , ,1, , ,4,20,1,2,2,2
0.03801861,2,17,1,10, , ,1, , ,1, , ,5,30,1,2,2,2
0.02534574,2,39,1,10, , ,1, , ,1, , ,4,20,1,2,2,2
0.02534574,1,42,1,10, , ,1,6, ,1, , ,1,20,1,2,2,2
0.02534574,1,50,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.02534574,2,45,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.02534574,1,15,1,10, , ,1,6, ,1, , ,3,20,1,2,2,2
0.02534574,1,12,1,10,6, ,1,6, ,1, , ,4,20,1,2,2,2
0.11405583,1,45,1,8, , ,4, , ,1, , ,5,90,1,2,1,1
0.03801861,2,41,1,10, , ,6,7, ,1, , ,6,30,1,2,1,1
0.03801861,1,14,1,10, , ,6,7, ,1, , ,6,30,1,2,2,1
0.03801861,2,12,1,10, , ,6,7, ,1, , ,6,30,1,2,2,1
0.03801861,1,32,1,10,8, ,1,5,6,1,5, ,5,30,1,2,2,2
0.02534574,1,59,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,2,57,1,10, , ,6, , ,1, , ,5,20,1,2,2,2
0.02534574,1,31,1,9, , ,1, , ,1, , ,1,20,1,2,2,2
0.03801861,1,33,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.02534574,2,21,1,10, , ,6,1, ,1, , ,4,20,1,2,2,2
0.02534574,1,19,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.03801861,1,41,1,10, , ,1, , ,1, , ,1,30,1,2,2,2
0.02534574,2,41,1,10, , ,1,6, ,1, , ,1,20,1,2,2,2
0.02534574,1,64,1,10, , ,6,7, ,1,4, ,2,20,1,2,2,2
0.03801861,2,60,1,10, , ,6,7, ,1, , ,1,30,1,2,2,2
0.01267287,1,33,1,10,8,9,4,1,7,1, , ,1,10,3,1,2,2
0.01267287,2,61,1,10,5, ,6,7, ,1, , ,5,10,1,2,2,2
0.02534574,1,33,1,11,9, ,1,3,7,1, , ,4,20,1,2,1,2
0.02534574,2,32,1,3,10, ,1,3,7,1, , ,4,20,3,1,1,2
0.006336435,2,66,1,10, , ,6,7, ,1, , ,5,5,1,2,2,2
0.01267287,2,66,1,10, , ,6,7, ,1, , ,4,10,1,2,2,2
0.02534574,1,40,1,10,9,7,1,7,3,1, , ,5,20,1,2,1,2
0.02534574,2,34,1,9,10, ,1,6,7,1, , ,4,20,1,2,1,2
0.02534574,1,71,1,10, , ,1,6, ,1, , ,5,20,1,2,2,2
0.02534574,2,62,1,10, , ,1,6, ,1, , ,4,20,1,2,1,2
0.02534574,1,64,1,10, , ,6,7, ,1, , ,1,20,1,2,2,2
0.03801861,1,29,1,8,10,9,1,4,6,1, , ,2,30,3,1,1,2
0.01267287,1,42,1,10,2, ,1,6,7,1, , ,4,10,1,2,2,2
0.01267287,2,54,1,10, , ,6, , ,1, , ,7,10,1,2,2,2
0.01267287,2,52,1,10, , ,6, , ,1, , ,6,10,1,2,2,2
0.02534574,1,73,1,10, , ,6,3, ,1, , ,4,20,1,2,2,2
0.019009305,2,68,1,11, , ,6, , ,1, , ,5,15,1,2,2,2
0.019009305,2,56,1,10, , ,6, , ,1, , ,5,15,1,2,2,2
0.02534574,1,71,1,10, , ,6, , ,1, , ,3,20,1,2,2,2
0.02534574,2,70,1,10, , ,6,1, ,1, , ,4,20,1,2,2,2
0.02534574,2,70,1,10, , ,6, , ,1, , ,5,20,1,2,2,2
0.03801861,1,69,1,10, , ,6, , ,1, , ,5,30,1,2,2,2
0.03801861,2,66,1,10, , ,7,6, ,1, , ,5,30,1,2,2,2
0.07603722,2,30,1,10, , ,1,3,4,1,4, ,6,60,1,2,2,2
0.03801861,2,26,1,8,9,6,1,3,2,1,4, ,6,30,2,1,2,2
0.019009305,1,43,1,10, , ,1,5,6,1, , ,6,15,1,2,2,2
0.019009305,2,40,1,10, , ,1,5,6,1, , ,6,15,1,2,2,2
0.019009305,1,17,1,10, , ,5,6,1,1, , ,5,15,1,2,2,2
0.01267287,1,51,1,10, , ,7,6, ,1, , ,5,10,1,2,2,2
0.019009305,2,47,1,10, , ,5,6,7,1, , ,5,15,1,2,2,2
0.02534574,1,21,1,10, , ,6,7,5,1, , ,4,20,1,2,2,2
0.02534574,1,19,1,10, , ,7,6,5,1, , ,4,20,1,2,2,2
0.01267287,2,64,1,10, , ,6, , ,1, , ,5,10,1,2,2,2
0.01267287,1,57,1,10, , ,5,6,7,1, , ,6,10,1,2,2,2
0.01267287,2,54,1,10, , ,5,6,7,1, , ,6,10,1,2,2,2
0.02534574,2,24,1,10, , ,5,6,7,1, , ,5,20,1,2,2,2
0.02534574,2,20,1,10, , ,5,6,7,1, , ,5,20,1,2,2,2
0.03801861,1,52,1,10, , ,5, , ,1, , ,3,30,1,2,2,2
0.07603722,1,58,1,10, , ,6, , ,1, , ,3,60,1,2,2,2
0.07603722,1,38,1,10, , ,6, , ,1, , ,2,60,1,2,2,2
0.07603722,1,48,1,10, , ,6, , ,1, , ,5,60,1,2,2,2
0.03801861,1,54,1,10, , ,6, , ,1, , ,6,30,1,2,2,2
0.06336435,2,54,1,10, , ,6, , ,1, , ,2,50,1,2,2,2
0.02534574,1,50,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.02534574,2,42,1,10,6, ,1,6, ,1, , ,4,20,1,2,2,2
0.03801861,1,60,1,10, , ,1,6, ,1, , ,4,30,1,2,1,2
0.03801861,2,55,1,6,10, ,1,6, ,1, , ,3,30,1,2,2,2
0.01267287,1,44,1,10, , ,6, , ,1, , ,4,10,1,2,1,2
0.03801861,1,50,1,10,6, ,1,6, ,1, , ,4,30,1,2,1,2
0.01267287,2,47,1,6,10, ,1,6, ,1, , ,5,10,1,2,1,2
0.02534574,2,16,1,10,6, ,1,6, ,1, , ,3,20,1,2,2,2
0.03801861,1,50,1,10, , ,6, , ,1, , ,5,30,1,2,2,2
0.03801861,1,52,1,10, , ,6,1, ,1, , ,6,30,1,2,1,2
0.02534574,2,48,1,10, , ,1,6, ,1, , ,6,20,1,2,2,2
0.03801861,2,19,1,8,10, ,6,3, ,1, , ,5,30,1,2,1,2
0.03801861,2,19,1,8,10, ,6,1, ,1, , ,5,30,1,2,1,2
0.02534574,1,17,1,10, , ,1,6, ,1, , ,5,20,1,2,2,2
0.10138296,2,30,1,10,8, ,6,4, ,1, , ,6,80,1,2,2,2
0.07603722,1,28,1,10, , ,6, , ,1, , ,5,60,1,2,1,2
0.03801861,1,51,1,10, , ,6,5, ,1, , ,6,30,1,2,1,2
0.03801861,2,49,1,10, , ,6, , ,1, , ,6,30,1,2,1,2
0.15207444,1,20,1,8,10, ,6, , ,1,4, ,2,120,1,2,1,2
0.15207444,2,18,1,8,10, ,6,5, ,1, , ,6,120,1,2,1,2
0.03801861,1,50,1,10, , ,6, , ,1, , ,5,30,1,2,2,2
0.07603722,2,18,1,10, , ,1,7, ,1, , ,6,60,1,2,2,2
0.07603722,2,15,1,10, , ,1,7, ,1, , ,6,60,1,2,2,2
0.02534574,2,50,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.03801861,1,41,1,10, , ,1,3,7,1,4, ,6,30,1,2,1,2
0.01267287,2,42,1,10, , ,6,7, ,1, , ,6,10,1,2,2,2
0.02534574,2,56,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,1,30,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,1,61,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,2,28,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,2,37,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.031682175,2,52,1,10, , ,1, , ,1, , ,1,25,1,2,2,2
0.02534574,1,55,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.031682175,1,22,1,10, , ,1, , ,1, , ,1,25,1,2,2,2
0.02534574,2,24,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,1,59,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,2,52,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,1,29,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,1,24,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.03801861,1,63,1,10, , ,1, , ,1, , ,5,30,1,2,2,2
0.02534574,2,59,1,10, , ,1, , ,1, , ,2,20,1,2,2,2
0.02534574,2,35,1,10, , ,1,7, ,1, , ,5,20,1,2,2,2
0.02534574,1,33,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.02534574,1,73,1,10, , ,1,6, ,1, , ,5,20,1,2,2,2
0.02534574,2,71,1,10, , ,1, , ,1, , ,1,20,1,2,2,2
0.03801861,1,68,1,10, , ,6, , ,1, , ,1,30,1,2,2,2
0.03801861,1,45,1,10,8, ,4,1,6,1, , ,1,30,3,1,1,1
0.01267287,1,64,1,10, , ,6, , ,1, , ,5,10,1,2,2,2
0.02534574,2,30,1,10, , ,6,7, ,1, , ,3,20,1,2,2,2
0.03801861,2,43,1,10, , ,6,7, ,1, , ,1,30,1,2,2,2
0.03801861,1,49,1,10,8, ,6,5,1,1, , ,3,30,3,1,1,2
0.019009305,2,70,1,10, , ,6,1, ,1, , ,4,15,1,2,2,2
0.03801861,2,36,1,10,8, ,6,4,3,1, , ,4,30,1,2,2,2
0.02534574,2,40,1,10, , ,6,3, ,1, , ,6,20,1,2,2,2
0.19009305,2,62,1,10, , ,5, , ,1, , ,5,150,1,2,1,2
0.19009305,1,67,1,10, , ,5, , ,1, , ,6,150,1,2,1,2
0.07603722,2,65,1,10, , ,6,7, ,1, , ,4,60,1,2,2,2
0.07603722,1,63,1,10, , ,6, , ,1, , ,6,60,1,2,2,2
0.11405583,1,27,1,9,8,7,1,3,5,1,2, ,5,90,3,1,1,1
0.07603722,1,50,1,10, , ,1,6, ,1, , ,5,60,1,2,1,2
0.03801861,2,45,1,10,9, ,3,6,7,1, , ,7,30,1,2,2,2
0.11405583,1,23,1,7,12,6,1,5,3,1,3, ,6,90,1,2,1,2
0.05069148,1,19,1,10,9,7,2,1,6,1,4, ,5,40,2,1,2,2
0.03801861,1,76,1,10, , ,6, , ,1, , ,4,30,1,2,2,2
0.05069148,2,57,1,10,9, ,1,3,6,1, , ,7,40,1,2,2,2
0.03801861,1,62,1,9,10,8,3,6,7,1, , ,7,30,1,2,2,2
0.07603722,1,35,1,12,9,8,1,3,5,1,3,4,5,60,3,1,1,2
0.11405583,1,30,1,9,8,6,3,1,6,1,4,3,6,90,1,2,2,2
0.01267287,1,52,1,10, , ,6,7, ,1, , ,4,10,1,2,2,2
0.02534574,2,52,1,10, , ,6,7, ,1, , ,3,20,1,2,2,2
0.01267287,1,62,1,10, , ,7,6, ,1, , ,3,10,1,2,2,2
0.01267287,1,59,1,10, , ,6,1, ,1, , ,4,10,1,2,2,2
0.03801861,2,57,1,10, , ,6,5,7,1, , ,6,30,1,2,2,2
0.01267287,1,64,1,2, , ,1, , ,1, , ,7,10,1,2,2,2
0.01267287,2,60,1,2, , ,1, , ,1, , ,7,10,1,2,2,2
0.02534574,1,45,1,10, , ,6,1, ,1, , ,4,20,1,2,2,2
0.02534574,2,48,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.02534574,1,55,1,10, , ,1,6, ,1, , ,5,20,1,2,2,2
0.07603722,2,51,1,10, , ,6,1, ,1, , ,1,60,1,2,2,2
0.03801861,1,48,1,10, , ,1,6, ,1, , ,3,30,1,2,2,2
0.02534574,2,18,1,10, , ,1,6, ,1, , ,3,20,1,2,2,2
0.03801861,1,50,1,10, , ,1,6, ,1, , ,3,30,1,2,2,2
0.03801861,2,50,1,10, , ,1,6, ,1, , ,4,30,1,2,1,2
0.03801861,2,28,1,10,7, ,1,6, ,1, , ,4,30,1,2,1,2
0.03801861,2,23,1,10, , ,1,6, ,1, , ,4,30,1,2,1,2
0.02534574,1,53,1,10, , ,1,6, ,1, , ,5,20,1,2,2,2
0.02534574,2,47,1,10, , ,1,6, ,1, , ,4,20,1,2,1,2
0.03801861,1,62,1,10, , ,1,6, ,1, , ,4,30,1,2,2,2
0.07603722,1,33,1,10,1, ,1,6,7,1, , ,3,60,1,2,1,2
0.03801861,1,28,1,10, , ,6,1, ,1, , ,4,30,1,2,1,2
0.02534574,1,43,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.02534574,1,40,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.01267287,2,53,1,10, , ,6, , ,1, , ,5,10,1,2,2,2
0.02534574,1,22,1,10, , ,1,6, ,1, , ,4,20,1,2,2,2
0.02534574,1,63,1,10, , ,1,6,5,1, , ,3,20,1,2,2,2
0.02534574,2,58,1,10, , ,6,1,5,1, , ,5,20,1,2,2,2
0.11405583,2,36,1,10, , ,6,5, ,1, , ,7,90,1,2,1,2
0.11405583,1,16,1,10, , ,6,5, ,1,2, ,4,90,1,2,1,2
0.05069148,1,54,1,10,8, ,6,5, ,1, , ,3,40,3,1,1,2
0.031682175,2,52,1,10, , ,6,3, ,1, , ,3,25,1,2,2,2
0.05069148,2,53,1,10, , ,6,7, ,1, , ,2,40,1,2,2,2
0.03801861,1,46,1,10, , ,6, , ,1, , ,2,30,1,2,2,2
0.07603722,2,47,1,10, , ,6, , ,1, , ,3,60,1,2,2,2
0.15207444,1,23,1,10, , ,5, , ,1,3, ,2,120,1,2,1,2
0.11405583,2,16,1,10, , ,5, , ,1,3, ,3,90,1,2,1,2
0.03801861,1,53,1,10, , ,6, , ,1, , ,3,30,1,2,1,2
0.07603722,2,53,1,10, , ,6, , ,1, , ,3,60,1,2,1,2
0.07603722,2,26,1,1,10, ,5,1, ,1, , ,3,60,1,2,1,2
0.03801861,1,21,1,10, , ,5, , ,1, , ,4,30,1,1,1,2
0.03801861,1,55,1,10, , ,5, , ,1, , ,6,30,1,2,2,2
0.03801861,2,49,1,10, , ,5, , ,1, , ,6,30,1,2,2,2
0.07603722,1,25,1,10, , ,5, , ,1, , ,2,60,1,2,1,2
0.03801861,1,23,1,10, , ,5, , ,1, , ,5,30,1,2,1,2
0.11405583,1,47,1,10, , ,6,7,5,1, , ,4,90,1,2,2,2
0.01267287,1,65,1,3,10, ,1,6, ,1, , ,1,10,1,2,2,2
0.15207444,1,20,1,10, , ,6,7, ,1, , ,6,120,1,2,1,2
0.03801861,2,53,1,10, , ,6, , ,1, , ,5,30,1,2,1,2
0.15207444,1,30,1,10,4, ,6,7,1,1, , ,6,120,1,2,1,2
0.15207444,1,31,1,10,4, ,5,7,1,1, , ,5,120,1,2,1,1
0.15207444,2,33,1,10, , ,5,7,1,1, , ,5,120,1,2,2,2
0.07603722,2,21,1,10, , ,1,6,7,1, , ,4,60,1,2,2,2
0.15207444,2,42,1,10, , ,6,7, ,1, , ,6,120,1,2,1,2
0.07603722,2,13,1,10, , ,6,7, ,1, , ,4,60,1,2,1,2
0.11405583,2,22,1,10, , ,6,5,7,1, , ,5,90,1,2,1,2
0.03801861,2,60,1,10, , ,6, , ,1, , ,4,30,1,2,1,2
0.15207444,1,34,1,10, , ,5,4,7,1, , ,6,120,1,2,1,2
0.07603722,1,32,1,10, , ,6,4,7,1, , ,6,60,1,2,2,2
0.07603722,2,29,1,10, , ,6,7, ,1, , ,5,60,1,2,2,2
0.02534574,2,40,1,10,8, ,6,3,5,1,3, ,4,20,3,1,2,2
0.03801861,1,50,1,10, , ,6,3, ,1, , ,4,30,1,2,1,2
0.02534574,2,45,1,10, , ,6, , ,1, , ,4,20,1,2,2,2
0.01267287,2,52,1,10, , ,6,3, ,1, , ,4,10,1,2,2,2
0.03801861,2,37,1,10,8,9,1,3,7,1, , ,1,30,1,2,2,2
0.03801861,1,49,1,10, , ,6,7,4,1, , ,5,30,1,2,1,2
0.02534574,2,47,1,10, , ,6,1,7,1, , ,1,20,1,2,2,2
0.03801861,1,18,1,2,10,9,3,1,7,1,3, ,1,30,1,2,2,2
0.01267287,1,43,1,10, , ,7,6, ,1, , ,4,10,1,2,2,2
0.02534574,2,44,1,10, , ,6,7, ,1, , ,4,20,1,2,2,2
